date,order_id,product,category,price,cost_price,quantity,discount_pct,total_sales,profit,region,sales_channel,payment_method,customer_type,is_weekend
2024-08-16,a123f45d,A,Electronics,403.6,278.63,2,15.0,686.12,128.86,South,Retail,UPI,New,0
2024-11-06,9138b3f8,G,Electronics,682.98,490.94,9,15.0,5224.8,806.34,North,Online,Cash,New,0
2024-07-24,e52e4660,E,Clothing,270.11,149.58,6,15.0,1377.56,480.08,North,Online,Cash,Returning,0
2024-06-07,a2e6399e,G,Electronics,556.4,381.22,3,10.0,1502.28,358.62,East,Distributor,NetBanking,Returning,0
2024-05-01,832abf8a,A,Electronics,656.91,473.56,5,15.0,2791.87,424.07,South,Distributor,Cash,Returning,0
2024-03-11,de0d9fc5,E,Clothing,176.11,117.68,6,15.0,898.16,192.08,West,Retail,Cash,New,0
2024-10-04,288b63d3,E,Clothing,226.26,164.97,5,10.0,1018.17,193.32,East,Retail,Card,New,0
2024-01-26,5e2ac1fb,F,Clothing,222.7,151.16,1,15.0,189.29,38.13,South,Online,,New,0
2024-01-28,46fc97ae,G,Electronics,704.44,388.15,6,0.0,4226.64,1897.74,West,Online,NetBanking,Returning,1
2024-11-30,c02c9d5b,C,Furniture,926.8,686.49,5,10.0,4170.6,738.15,West,Retail,NetBanking,New,1
2024-09-08,a32344d2,F,Clothing,196.45,116.7,7,0.0,1375.15,558.25,North,Online,NetBanking,New,1
2024-06-09,82f3d29e,E,Clothing,290.91,173.32,5,0.0,1454.55,587.95,West,Online,UPI,Returning,1
2024-12-20,04c194b2,C,Furniture,1473.47,928.85,1,15.0,1252.45,323.6,West,Online,UPI,Returning,0
2024-01-21,8d8b5b07,F,Clothing,230.06,160.28,4,15.0,782.2,141.08,West,Online,Cash,Returning,1
2024-08-17,5cced1f1,A,Electronics,317.84,230.58,1,5.0,301.95,71.37,South,Online,Cash,New,1
2024-06-07,db617a3b,G,Electronics,887.87,558.92,5,15.0,3773.45,978.85,East,Retail,NetBanking,New,0
2024-02-20,23f648dd,D,Furniture,1985.04,1237.64,7,10.0,12505.75,3842.27,East,Distributor,Card,New,0
2024-12-29,91232dfa,E,Clothing,182.24,117.17,4,,619.62,150.94,North,Retail,Cash,New,1
2024-09-18,12b8049c,A,Electronics,497.54,353.93,6,5.0,2835.98,712.4,East,Retail,Card,New,0
2024-07-20,9ae28f09,E,Clothing,175.21,126.11,7,15.0,1042.5,159.73,East,Retail,NetBanking,Returning,1
2024-11-27,9ea8e65c,B,Electronics,472.68,353.06,7,0.0,3308.76,837.34,East,Online,Cash,New,0
2024-04-28,1fd61a7f,B,Electronics,436.49,257.72,5,10.0,1964.2,675.6,West,Distributor,NetBanking,New,1
2024-04-20,87265b19,F,Clothing,181.86,100.63,9,10.0,1473.07,567.4,North,Retail,Card,Returning,1
2024-04-12,6692c60a,G,Electronics,646.33,362.3,2,5.0,1228.03,503.43,West,Retail,Cash,Returning,0
2024-10-29,ecac6d57,E,Clothing,268.23,172.04,4,15.0,911.98,223.82,East,Distributor,NetBanking,New,0
2024-09-05,a0cc47ba,E,Clothing,230.02,147.34,7,15.0,1368.62,337.24,North,Retail,NetBanking,New,0
2024-08-23,bf25cb10,G,Electronics,657.93,393.32,4,10.0,2368.55,795.27,North,Retail,Card,Returning,0
2024-11-18,94dfe48f,A,Electronics,562.89,410.56,5,10.0,2533.01,480.2,West,Retail,Card,Returning,0
2024-12-02,0043ea8a,A,Electronics,752.9,545.14,1,15.0,639.97,94.83,North,Retail,Card,New,0
2024-05-04,33ca3558,B,Electronics,462.73,271.23,3,10.0,1249.37,435.68,West,Distributor,Cash,Returning,1
2024-06-16,c55c406b,C,Furniture,775.12,505.34,1,0.0,775.12,269.78,West,Retail,Cash,Returning,1
2024-11-24,427c0be1,G,Electronics,769.47,507.86,10,15.0,6540.5,1461.9,South,Distributor,NetBanking,Returning,1
2024-07-21,bd096deb,C,Furniture,706.93,513.07,2,0.0,1413.86,387.72,South,Online,NetBanking,New,1
2024-06-24,2d0ebbe1,C,Furniture,676.37,416.05,2,5.0,1285.1,453.0,South,Online,UPI,New,0
2024-06-09,51fc6470,G,Electronics,672.09,462.05,10,,5712.77,1092.27,North,Retail,Card,Returning,1
2024-01-10,c67afe80,A,Electronics,646.43,387.61,4,10.0,2327.15,776.71,West,Distributor,Cash,New,0
2024-02-27,87972a99,G,Electronics,898.54,581.03,10,15.0,7637.59,1827.29,West,Online,Card,Returning,0
2024-02-21,954017de,E,Clothing,107.28,59.89,9,5.0,917.24,378.23,West,Online,NetBanking,New,0
2024-06-06,dc8b8187,C,Furniture,634.17,364.77,7,10.0,3995.27,1441.88,North,Retail,Cash,New,0
2024-01-31,26eb2aed,D,Furniture,854.11,610.4,2,10.0,1537.4,316.6,East,Distributor,NetBanking,New,0
2024-04-24,a6cf4f0b,F,Clothing,289.47,210.73,8,5.0,2199.97,514.13,East,Retail,Cash,Returning,0
2024-03-03,6b8a810c,A,Electronics,614.01,428.23,1,10.0,552.61,124.38,West,Online,Cash,Returning,1
2024-05-21,f202a28a,A,Electronics,463.53,347.23,8,5.0,3522.83,744.99,West,Online,Cash,New,0
2024-11-11,2b17631c,A,Electronics,395.33,249.09,9,15.0,3024.27,782.46,East,Distributor,UPI,New,0
2024-11-26,ba747ec7,G,Electronics,809.6,557.17,3,10.0,2185.92,514.41,South,Retail,Cash,New,0
2024-01-19,df8eb321,F,Clothing,123.12,77.6,5,15.0,523.26,135.26,South,Distributor,Cash,New,0
2024-04-08,54359ade,D,Furniture,1727.21,1103.54,2,15.0,2936.26,729.18,South,Distributor,Card,Returning,0
2024-05-17,56732f8a,E,Clothing,148.99,86.87,5,0.0,744.95,310.6,East,Online,Card,New,0
2024-05-08,62272fc6,B,Electronics,279.59,195.36,2,15.0,475.3,84.58,North,Retail,NetBanking,Returning,0
2024-04-17,1b4cdefb,A,Electronics,525.92,310.48,6,15.0,2682.19,819.31,East,Retail,NetBanking,New,0
2024-03-25,d4ac0d74,D,Furniture,1301.85,868.95,3,5.0,3710.27,1103.42,East,Online,Cash,Returning,0
2024-07-30,a9e5dec1,B,Electronics,561.68,355.34,8,15.0,3819.42,976.7,East,Online,NetBanking,New,0
2024-11-01,c55b2135,G,Electronics,555.49,375.15,2,15.0,944.33,194.03,East,Retail,NetBanking,New,0
2024-07-29,3db1ce8f,B,Electronics,328.43,191.78,9,5.0,2808.08,1082.06,North,Retail,NetBanking,New,0
2024-12-29,e147f79c,G,Electronics,467.6,319.08,2,15.0,794.92,156.76,North,Online,NetBanking,Returning,1
2024-06-08,313ce526,D,Furniture,1118.08,725.97,9,5.0,9559.58,3025.85,East,Online,Cash,New,1
2024-08-29,e264911a,C,Furniture,1388.53,858.56,8,5.0,10552.83,3684.35,West,Distributor,UPI,New,0
2024-05-28,c7837e27,D,Furniture,932.47,666.69,7,5.0,6200.93,1534.1,West,Distributor,Cash,New,0
2024-04-22,5df2a988,F,Clothing,110.55,60.93,10,5.0,1050.22,440.92,North,Online,UPI,Returning,0
2024-01-27,22f5bfca,E,Clothing,359.43,267.71,1,5.0,341.46,73.75,East,Online,NetBanking,New,1
2024-09-01,c96d89ad,F,Clothing,164.1,114.22,4,10.0,590.76,133.88,East,Online,Cash,New,1
2024-08-10,c384be63,D,Furniture,886.18,664.16,7,5.0,5893.1,1243.98,North,Online,UPI,Returning,1
2024-10-22,09f8417c,D,Furniture,1808.47,1097.08,9,15.0,13834.8,3961.08,South,Distributor,Cash,Returning,0
2024-04-20,7809f67b,G,Electronics,592.63,431.07,2,5.0,1126.0,263.86,North,Distributor,Cash,Returning,1
2024-05-25,cbaced86,G,Electronics,401.86,252.81,5,0.0,2009.3,745.25,East,Online,Card,New,1
2024-12-28,eb04f24f,E,Clothing,390.01,215.31,2,5.0,741.02,310.4,East,Distributor,UPI,New,1
2024-08-20,53a930dd,E,Clothing,327.4,227.73,6,15.0,1669.74,303.36,West,Distributor,NetBanking,Returning,0
2024-09-04,2144bf91,A,Electronics,468.94,311.25,7,0.0,3282.58,1103.83,West,Retail,UPI,Returning,0
2024-03-26,7717a28c,D,Furniture,1691.79,1263.99,5,5.0,8036.0,1716.05,West,Online,UPI,New,0
2024-04-08,9668c64c,A,Electronics,435.13,321.54,4,10.0,1566.47,280.31,East,Retail,NetBanking,New,0
2024-06-19,96b46167,G,Electronics,386.34,285.31,6,10.0,2086.24,374.38,South,Distributor,Cash,New,0
2024-04-16,c6fcffa3,C,Furniture,1399.57,928.66,7,,8327.44,1826.82,South,Retail,NetBanking,New,0
2024-06-22,f1c74c24,G,Electronics,818.59,536.34,3,5.0,2332.98,723.96,East,Online,UPI,New,1
2024-11-29,7c93571a,C,Furniture,630.51,435.9,5,5.0,2994.92,815.42,South,Distributor,Card,Returning,0
2024-04-24,8374d1e5,D,Furniture,844.18,591.27,3,10.0,2279.29,505.48,East,Online,UPI,New,0
2024-11-19,86307c14,A,Electronics,710.68,501.12,10,0.0,7106.8,2095.6,West,Distributor,UPI,Returning,0
2024-08-07,94f32ec0,G,Electronics,558.2,342.03,2,5.0,1060.58,376.52,South,Distributor,UPI,Returning,0
2024-12-13,1f209b08,B,Electronics,303.18,167.27,7,5.0,2016.15,845.26,North,Retail,UPI,New,0
2024-02-04,46127ad4,C,Furniture,1043.7,746.29,4,5.0,3966.06,980.9,West,Online,NetBanking,New,1
2024-02-22,d9fe8b19,G,Electronics,854.88,501.48,6,15.0,4359.89,1351.01,South,Retail,Cash,New,0
2024-10-28,c85c00f7,A,Electronics,687.45,460.83,8,10.0,4949.64,1263.0,East,Distributor,UPI,New,0
2024-06-24,d45d374b,E,Clothing,371.23,228.66,3,10.0,1002.32,316.34,West,Distributor,UPI,Returning,0
2024-08-02,028ff548,D,Furniture,1357.95,871.32,10,5.0,12900.52,4187.32,West,Retail,UPI,Returning,0
2024-04-04,85dbcef5,F,Clothing,162.76,96.8,6,10.0,878.9,298.1,East,Online,Cash,Returning,0
2024-03-16,2883dc46,G,Electronics,614.06,385.23,9,15.0,4697.56,1230.49,West,Retail,NetBanking,New,1
2024-01-29,77b44bef,E,Clothing,313.37,205.3,2,10.0,564.07,153.47,North,Distributor,,Returning,0
2024-12-31,7cab0e24,E,Clothing,166.81,93.61,4,5.0,633.88,259.44,North,Retail,UPI,Returning,0
2024-09-26,e279be28,E,Clothing,179.97,116.86,2,0.0,359.94,126.22,West,Distributor,Cash,New,0
2024-12-05,95f37f18,D,Furniture,1957.55,1293.83,1,0.0,1957.55,663.72,South,Distributor,NetBanking,Returning,0
2024-03-23,8c309f83,C,Furniture,801.63,540.25,7,10.0,5050.27,1268.52,East,Retail,Cash,New,1
2024-04-19,9635e249,D,Furniture,1874.25,1226.37,3,0.0,5622.75,1943.64,South,Online,Card,Returning,0
2024-11-20,457f58aa,C,Furniture,912.12,621.23,7,0.0,6384.84,2036.23,North,Retail,NetBanking,New,0
2024-12-26,d9e0837f,D,Furniture,1999.31,1216.2,6,5.0,11396.07,4098.87,East,Retail,Cash,New,0
2024-02-13,94055c2a,A,Electronics,789.69,531.82,1,5.0,750.21,218.39,East,Retail,Card,Returning,0
2024-02-26,38e799c2,F,Clothing,175.02,129.95,5,15.0,743.84,94.09,East,Online,Card,New,0
2024-10-01,fb2d3314,F,Clothing,80.66,50.4,7,15.0,479.93,127.13,South,Distributor,UPI,New,0
2024-02-22,194ca434,A,Electronics,396.06,287.4,7,10.0,2495.18,483.38,West,Distributor,Card,Returning,0
2024-09-16,b895bd87,F,Clothing,131.99,90.13,1,15.0,112.19,22.06,South,Online,NetBanking,New,0
2024-06-24,65d083f3,D,Furniture,956.5,636.62,2,15.0,1626.05,352.81,North,Online,,New,0
2024-04-13,d714ab65,C,Furniture,1430.07,814.66,4,0.0,5720.28,2461.64,North,Online,Card,Returning,1
2024-12-26,d6972974,D,Furniture,1535.14,1136.82,2,,2763.25,489.61,East,Retail,Cash,Returning,0
2024-07-23,992a12d2,G,Electronics,858.76,632.31,9,15.0,6569.51,878.72,North,Retail,UPI,New,0
2024-03-06,894de8b7,D,Furniture,1550.34,1112.06,10,10.0,13953.06,2832.46,North,Online,Card,Returning,0
2024-04-25,a5eb647b,C,Furniture,908.73,616.7,10,5.0,8632.93,2465.93,North,Online,Cash,New,0
2024-01-07,101da1cf,D,Furniture,1816.81,1352.05,2,0.0,3633.62,929.52,East,Online,Card,Returning,1
2024-04-29,b59600af,F,Clothing,236.06,166.42,9,10.0,1912.09,414.31,North,Retail,Cash,Returning,0
2024-02-04,003bb122,C,Furniture,923.9,675.01,8,5.0,7021.64,1621.56,North,Distributor,Cash,Returning,1
2024-05-24,e548d88d,F,Clothing,208.78,129.94,3,5.0,595.02,205.2,South,Retail,Cash,New,0
2024-07-29,e94f2a99,F,Clothing,185.96,109.22,4,5.0,706.65,269.77,West,Retail,NetBanking,New,0
2024-12-18,d1779d71,B,Electronics,347.94,195.82,7,5.0,2313.8,943.06,West,Distributor,Card,Returning,0
2024-06-06,d6627a2c,B,Electronics,406.86,266.25,7,10.0,2563.22,699.47,South,Online,NetBanking,Returning,0
2024-07-16,508e0c9d,G,Electronics,471.58,338.05,4,0.0,1886.32,534.12,East,Online,Cash,New,0
2024-01-22,b954d607,B,Electronics,411.11,266.56,9,15.0,3144.99,745.95,West,Retail,Card,New,0
2024-07-08,3a4051c2,E,Clothing,292.07,201.44,4,5.0,1109.87,304.11,East,Distributor,NetBanking,New,0
2024-12-26,7818a12b,G,Electronics,890.08,553.88,4,15.0,3026.27,810.75,North,Retail,NetBanking,New,0
2024-09-02,f9760338,E,Clothing,289.68,187.82,9,0.0,2607.12,916.74,East,Retail,Cash,New,0
2024-11-30,60dce076,D,Furniture,1792.94,1291.6,6,15.0,9143.99,1394.39,North,Distributor,Cash,New,1
2024-08-20,9aa823be,D,Furniture,844.97,505.69,5,0.0,4224.85,1696.4,North,Distributor,Cash,Returning,0
2024-06-05,433e7217,C,Furniture,603.47,388.72,1,10.0,543.12,154.4,East,Distributor,UPI,Returning,0
2024-07-24,78ee3a4a,D,Furniture,1974.36,1118.42,5,15.0,8391.03,2798.93,North,Retail,NetBanking,New,0
2024-09-18,4ca5e9e6,E,Clothing,116.52,83.35,2,15.0,198.08,31.38,South,Distributor,UPI,New,0
2024-03-04,d5e10e9f,B,Electronics,455.61,317.15,5,0.0,2278.05,692.3,East,Retail,Card,New,0
2024-11-14,e86c3fb0,A,Electronics,758.13,555.35,10,10.0,6823.17,1269.67,South,Online,Cash,Returning,0
2024-07-16,f23f8c9c,A,Electronics,421.63,295.31,8,0.0,3373.04,1010.56,North,Retail,Card,New,0
2024-01-01,4ca05218,C,Furniture,1270.82,895.29,5,0.0,6354.1,1877.65,West,Distributor,NetBanking,Returning,0
2024-09-03,570b672a,C,Furniture,1483.88,1055.87,5,0.0,7419.4,2140.05,South,Online,UPI,Returning,0
2024-06-12,e38defba,E,Clothing,374.29,275.64,3,5.0,1066.73,239.81,West,Online,UPI,Returning,0
2024-09-03,8bed833b,C,Furniture,653.54,441.49,3,0.0,1960.62,636.15,South,Distributor,Card,New,0
2024-08-03,e630e9ed,A,Electronics,489.07,280.07,2,5.0,929.23,369.09,South,Retail,NetBanking,Returning,1
2024-11-28,9bf0247e,B,Electronics,329.43,190.57,1,0.0,329.43,138.86,South,Online,UPI,New,0
2024-12-19,308d217d,F,Clothing,237.81,135.16,5,5.0,1129.6,453.8,South,Distributor,Card,Returning,0
2024-02-27,dc387dee,C,Furniture,1454.45,887.07,4,0.0,5817.8,2269.52,South,Retail,UPI,Returning,0
2024-01-10,1f8b97f4,E,Clothing,109.79,72.23,4,0.0,439.16,150.24,North,Online,Cash,Returning,0
2024-12-09,ac48ca44,F,Clothing,279.58,173.12,3,5.0,796.8,277.44,East,Retail,NetBanking,New,0
2024-02-17,2810875e,F,Clothing,81.62,56.3,8,10.0,587.66,137.26,South,Retail,NetBanking,Returning,1
2024-12-15,748a001c,C,Furniture,978.33,600.39,8,0.0,7826.64,3023.52,North,Retail,UPI,Returning,1
2024-10-02,a711532c,A,Electronics,619.56,347.06,9,10.0,5018.44,1894.9,South,Retail,Cash,Returning,0
2024-07-27,8b87e855,B,Electronics,595.14,407.75,8,15.0,4046.95,784.95,South,Online,UPI,New,1
2024-09-03,4dc3d0c0,F,Clothing,295.69,205.59,9,15.0,2262.03,411.72,East,Retail,Card,Returning,0
2024-02-01,76286706,F,Clothing,239.27,167.95,3,0.0,717.81,213.96,North,Online,Card,Returning,0
2024-11-24,dc6d8eba,D,Furniture,1320.64,979.18,8,5.0,10036.86,2203.42,East,Distributor,NetBanking,Returning,1
2024-05-09,ad0df1c7,E,Clothing,147.07,101.59,9,5.0,1257.45,343.14,East,Retail,UPI,New,0
2024-08-09,3cb03cf6,A,Electronics,445.85,245.38,2,10.0,802.53,311.77,West,Distributor,Cash,Returning,0
2024-07-30,96ac7209,C,Furniture,1419.85,829.76,10,10.0,12778.65,4481.05,West,Distributor,Cash,Returning,0
2024-07-10,43487c9e,A,Electronics,310.76,182.41,5,0.0,1553.8,641.75,West,Online,Cash,Returning,0
2024-10-14,4f8a6565,F,Clothing,137.07,79.93,5,15.0,582.55,182.9,West,Retail,Card,Returning,0
2024-07-01,20b484d7,G,Electronics,543.78,358.5,9,0.0,4894.02,1667.52,North,Distributor,Card,New,0
2024-01-06,81438cec,C,Furniture,1459.41,1008.89,8,10.0,10507.75,2436.63,North,Distributor,NetBanking,Returning,1
2024-03-11,b8f505f5,C,Furniture,861.59,587.74,7,15.0,5126.46,1012.28,South,Online,Card,Returning,0
2024-09-11,743e3974,F,Clothing,216.74,130.2,6,0.0,1300.44,519.24,North,Distributor,NetBanking,New,0
2024-05-11,517214a9,E,Clothing,301.7,168.83,9,15.0,2308.01,788.53,South,Online,UPI,Returning,1
2024-09-29,ab1c6d18,B,Electronics,332.71,185.1,7,0.0,2328.97,1033.27,West,Distributor,Cash,New,1
2024-08-29,015c85ce,E,Clothing,257.42,144.99,10,5.0,2445.49,995.59,West,Distributor,Card,New,0
2024-05-03,f2157e98,D,Furniture,886.1,657.7,9,10.0,7177.41,1258.11,North,Online,Card,Returning,0
2024-02-26,60a218fd,D,Furniture,1201.71,773.81,7,10.0,7570.77,2154.1,East,Distributor,Card,New,0
2024-05-12,7615550c,B,Electronics,535.7,374.3,7,10.0,3374.91,754.81,East,Retail,,New,1
2024-03-05,f9bd009b,G,Electronics,814.59,509.32,5,0.0,4072.95,1526.35,North,Distributor,UPI,Returning,0
2024-11-18,b8ea2288,E,Clothing,222.3,166.7,7,5.0,1478.3,311.4,East,Online,Cash,Returning,0
2024-01-15,f227a099,C,Furniture,1238.46,779.24,9,5.0,10588.83,3575.67,North,Retail,UPI,New,0
2024-01-25,96ba0ce3,F,Clothing,279.64,155.67,10,5.0,2656.58,1099.88,West,Distributor,Card,Returning,0
2024-08-29,187cf6d8,B,Electronics,457.42,272.34,1,10.0,411.68,139.34,North,Distributor,NetBanking,Returning,0
2024-08-20,f70162c2,D,Furniture,1575.68,958.03,5,10.0,7090.56,2300.41,East,Online,UPI,Returning,0
2024-04-22,97cd5497,B,Electronics,546.42,397.13,6,15.0,2786.74,403.96,West,Retail,NetBanking,Returning,0
2024-06-05,1e417451,E,Clothing,134.81,99.41,1,15.0,114.59,15.18,North,Retail,Card,Returning,0
2024-06-18,5c407a6f,B,Electronics,485.88,309.11,9,5.0,4154.27,1372.28,South,Online,UPI,Returning,0
2024-12-01,1419e7fe,A,Electronics,302.36,225.85,7,0.0,2116.52,535.57,South,Retail,,Returning,1
2024-05-03,3316a3d4,F,Clothing,281.69,161.51,9,0.0,2535.21,1081.62,West,Retail,NetBanking,New,0
2024-06-06,b43ce345,F,Clothing,94.1,64.28,1,0.0,94.1,29.82,East,Retail,NetBanking,New,0
2024-02-23,2a64d68e,A,Electronics,788.49,571.18,9,0.0,7096.41,1955.79,West,Online,Card,New,0
2024-06-24,ebdb7163,B,Electronics,560.53,351.88,3,15.0,1429.35,373.71,South,Online,NetBanking,Returning,0
2024-11-06,787ffa8b,E,Clothing,207.75,142.14,9,0.0,1869.75,590.49,South,Retail,,New,0
2024-06-13,6fdf39c1,D,Furniture,1219.36,742.16,5,0.0,6096.8,2386.0,West,Distributor,Cash,Returning,0
2024-11-15,ec591088,A,Electronics,716.15,442.6,5,5.0,3401.71,1188.71,North,Online,Cash,Returning,0
2024-12-05,20fc5e6b,E,Clothing,274.71,164.05,8,0.0,2197.68,885.28,East,Online,NetBanking,Returning,0
2024-05-29,15a91613,C,Furniture,907.0,630.57,9,0.0,8163.0,2487.87,East,Distributor,NetBanking,New,0
2024-08-07,a55c5328,G,Electronics,869.94,614.21,1,10.0,782.95,168.74,North,Online,UPI,New,0
2024-11-05,aaa67f88,A,Electronics,785.19,569.28,4,10.0,2826.68,549.56,South,Distributor,UPI,New,0
2024-12-20,22481121,C,Furniture,613.9,411.09,3,0.0,1841.7,608.43,South,Retail,Card,New,0
2024-07-21,17e72ce9,E,Clothing,300.97,219.9,1,15.0,255.82,35.92,East,Distributor,Cash,Returning,1
2024-06-29,77df204f,C,Furniture,1291.55,833.63,1,5.0,1226.97,393.34,West,Retail,,Returning,1
2024-01-31,48346b13,C,Furniture,707.7,389.49,3,15.0,1804.64,636.17,East,Distributor,Card,Returning,0
2024-10-27,b7596910,G,Electronics,594.25,407.43,5,0.0,2971.25,934.1,South,Online,UPI,Returning,1
2024-01-23,a79fb2da,F,Clothing,134.47,86.01,7,5.0,894.23,292.16,West,Online,Card,New,0
2024-07-22,3e7d260b,A,Electronics,319.87,224.66,9,15.0,2447.01,425.07,South,Online,NetBanking,Returning,0
2024-09-30,2c4b25e2,E,Clothing,109.05,69.8,10,5.0,1035.97,337.98,North,Online,Cash,New,0
2024-01-22,6f797c5e,B,Electronics,258.4,180.54,9,10.0,2093.04,468.18,West,Online,UPI,Returning,0
2024-06-27,917cb268,B,Electronics,358.36,258.34,6,15.0,1827.64,277.6,South,Distributor,Cash,Returning,0
2024-03-02,22166e96,D,Furniture,1083.37,766.8,10,0.0,10833.7,3165.7,South,Online,NetBanking,Returning,1
2024-12-21,bfc4f079,D,Furniture,1511.57,905.9,9,5.0,12923.92,4770.82,East,Distributor,UPI,Returning,1
2024-01-16,dc17a6ff,D,Furniture,902.0,552.04,7,5.0,5998.3,2134.02,North,Retail,Cash,Returning,0
2024-08-24,662539d6,B,Electronics,594.65,434.27,10,0.0,5946.5,1603.8,East,Distributor,Cash,Returning,1
2024-07-18,c02ccd6d,D,Furniture,1223.95,799.47,9,0.0,11015.55,3820.32,North,Online,NetBanking,Returning,0
2024-05-10,5a0a128c,B,Electronics,414.24,271.37,1,10.0,372.82,101.45,South,Online,Card,Returning,0
2024-01-27,601e74ae,D,Furniture,1178.5,696.79,1,15.0,1001.73,304.94,South,Distributor,Cash,Returning,1
2024-02-19,5caaef1d,D,Furniture,1360.62,1002.12,8,10.0,9796.46,1779.5,East,Online,Cash,Returning,0
2024-06-19,8cefcf13,E,Clothing,237.15,145.65,7,10.0,1494.05,474.5,West,Online,Card,New,0
2024-10-28,321ac323,B,Electronics,473.14,317.31,10,10.0,4258.26,1085.16,South,Distributor,Card,Returning,0
2024-07-17,7f6bcf19,C,Furniture,711.45,526.7,4,0.0,2845.8,739.0,West,Retail,Cash,New,0
2024-01-16,915e5ac3,E,Clothing,274.24,165.28,3,0.0,822.72,326.88,West,Online,UPI,Returning,0
2024-01-13,7a087690,F,Clothing,203.08,137.55,8,5.0,1543.41,443.01,East,Retail,NetBanking,New,1
2024-06-11,e8a69e0e,D,Furniture,1345.52,788.83,10,0.0,13455.2,5566.9,West,Distributor,,New,0
2024-06-05,c031c064,F,Clothing,81.1,59.12,10,15.0,689.35,98.15,North,Online,Card,New,0
2024-04-26,6517003f,A,Electronics,469.53,300.69,3,10.0,1267.73,365.66,South,Online,Cash,New,0
2024-12-31,4785dc9a,E,Clothing,137.67,97.21,1,10.0,123.9,26.69,West,Online,NetBanking,New,0
2024-04-07,b447f102,F,Clothing,238.62,172.92,4,10.0,859.03,167.35,East,Retail,Cash,Returning,1
2024-04-11,4253cba1,G,Electronics,840.94,592.12,2,10.0,1513.69,329.45,West,Distributor,UPI,New,0
2024-10-28,6452474b,C,Furniture,831.01,469.25,7,5.0,5526.22,2241.47,North,Online,NetBanking,Returning,0
2024-12-12,1a3c42dc,G,Electronics,809.44,602.26,3,10.0,2185.49,378.71,West,Distributor,Cash,Returning,0
2024-10-28,7ab294e1,D,Furniture,1484.03,992.43,3,10.0,4006.88,1029.59,East,Online,Card,Returning,0
2024-10-15,78bd5c96,F,Clothing,247.72,138.67,1,5.0,235.33,96.66,East,Distributor,NetBanking,Returning,0
2024-01-20,6db62891,C,Furniture,1119.53,627.16,4,5.0,4254.21,1745.57,South,Retail,UPI,New,1
2024-05-01,27b87c5d,A,Electronics,468.97,263.88,8,10.0,3376.58,1265.54,North,Online,NetBanking,New,0
2024-11-02,21f0ee9e,D,Furniture,831.43,488.85,7,15.0,4947.01,1525.06,South,Retail,Cash,Returning,1
2024-02-24,1b346cd0,C,Furniture,638.86,383.95,4,5.0,2427.67,891.87,South,Online,UPI,Returning,1
2024-12-21,bf3d1d59,A,Electronics,652.56,420.58,8,5.0,4959.46,1594.82,South,Retail,,Returning,1
2024-09-08,e4e38f87,G,Electronics,416.62,258.41,2,10.0,749.92,233.1,South,Online,NetBanking,Returning,1
2024-07-05,7d03e3ba,A,Electronics,426.4,254.08,10,15.0,3624.4,1083.6,South,Distributor,Card,Returning,0
2024-06-08,52e6834a,E,Clothing,345.8,205.9,6,0.0,2074.8,839.4,East,Online,Card,Returning,1
2024-12-02,9cac248b,G,Electronics,692.19,441.51,10,,6229.71,1814.61,South,Retail,NetBanking,New,0
2024-09-03,b8f1093d,D,Furniture,1868.81,1141.28,2,0.0,3737.62,1455.06,West,Retail,Cash,Returning,0
2024-09-08,4b04c2a7,B,Electronics,390.51,241.9,2,0.0,781.02,297.22,South,Distributor,Card,New,1
2024-11-10,aa55a4dc,F,Clothing,82.97,53.2,4,5.0,315.29,102.49,South,Online,Cash,New,1
2024-11-15,20cfc8d5,B,Electronics,545.9,361.09,3,10.0,1473.93,390.66,North,Distributor,UPI,Returning,0
2024-12-29,0da71ac5,A,Electronics,523.61,348.68,9,15.0,4005.62,867.5,West,Distributor,Card,New,1
2024-12-07,20854a1c,A,Electronics,338.7,211.66,10,5.0,3217.65,1101.05,North,Retail,NetBanking,New,1
2024-03-26,02339cd1,F,Clothing,293.79,207.32,8,15.0,1997.77,339.21,South,Retail,NetBanking,New,0
2024-07-29,808794b6,D,Furniture,1091.38,657.09,6,15.0,5566.04,1623.5,East,Distributor,Card,New,0
2024-09-18,43238928,E,Clothing,371.54,233.39,3,10.0,1003.16,302.99,North,Online,Card,Returning,0
